year,Zip,City,State,orders,revenue
2020,176219,Kangra,Himachal Pradesh,2,2400.0
2020,176301,Chamba,Himachal Pradesh,3,6100.0
2020,176302,Chamba,Himachal Pradesh,1,1200.0
2020,176304,Chamba,Himachal Pradesh,1,1200.0
2020,176309,Chamba,Himachal Pradesh,2,3200.0
2020,176310,Chamba,Himachal Pradesh,2,2800.0
2020,176318,Chamba,Himachal Pradesh,1,1800.0
2020,177001,Hamirpur(HP),Himachal Pradesh,6,7800.0
2020,177005,Hamirpur(HP),Himachal Pradesh,1,1200.0
2020,177020,Hamirpur(HP),Himachal Pradesh,1,1800.0
2020,177023,Hamirpur(HP),Himachal Pradesh,1,1800.0
2020,177024,Hamirpur(HP),Himachal Pradesh,1,1400.0
2020,177027,Hamirpur(HP),Himachal Pradesh,1,1400.0
2020,177033,Kangra,Himachal Pradesh,1,1900.0
2020,177034,Kangra,Himachal Pradesh,1,1800.0
2020,177040,Hamirpur(HP),Himachal Pradesh,1,1800.0
2020,177041,Una,Himachal Pradesh,1,1990.0
2020,177101,Kangra,Himachal Pradesh,3,5500.0
2020,177107,Kangra,Himachal Pradesh,1,1200.0
2020,177114,Kangra,Himachal Pradesh,2,3600.0
2020,177201,Una,Himachal Pradesh,1,1400.0
2020,177210,Una,Himachal Pradesh,1,1800.0
2020,180001,Jammu,Jammu & Kashmir,22,33500.0
2020,180002,Jammu,Jammu & Kashmir,11,16000.0
2020,180003,Jammu,Jammu & Kashmir,3,5100.0
2020,180004,Jammu,Jammu & Kashmir,12,19060.0
2020,180005,Jammu,Jammu & Kashmir,7,9760.0
2020,180007,Jammu,Jammu & Kashmir,2,3600.0
2020,180010,Jammu,Jammu & Kashmir,8,12600.0
2020,180011,Jammu,Jammu & Kashmir,11,19100.0
2020,180012,Jammu,Jammu & Kashmir,4,6100.0
2020,180013,Jammu,Jammu & Kashmir,4,6800.0
2020,180015,Jammu,Jammu & Kashmir,6,7590.0
2020,180016,Jammu,Jammu & Kashmir,1,1200.0
2020,180017,Jammu,Jammu & Kashmir,1,1600.0
2020,180019,Jammu,Jammu & Kashmir,5,11400.0
2020,180020,Jammu,Jammu & Kashmir,2,3700.0
2020,181101,Jammu,Jammu & Kashmir,7,11400.0
2020,181102,Jammu,Jammu & Kashmir,5,7200.0
2020,181121,Jammu,Jammu & Kashmir,3,4200.0
2020,181123,Jammu,Jammu & Kashmir,3,4800.0
2020,181133,Jammu,Jammu & Kashmir,2,2400.0
2020,181141,Jammu,Jammu & Kashmir,1,1800.0
2020,181152,Jammu,Jammu & Kashmir,6,9900.0
2020,181201,Jammu,Jammu & Kashmir,3,5000.0
2020,181205,Jammu,Jammu & Kashmir,2,2600.0
2020,181206,Jammu,Jammu & Kashmir,2,3100.0
2020,181221,Jammu,Jammu & Kashmir,2,2600.0
2020,182101,Udhampur,Jammu & Kashmir,15,20450.0
2020,182121,Udhampur,Jammu & Kashmir,3,5400.0
2020,182311,Udhampur,Jammu & Kashmir,1,1400.0
2020,184101,Kathua,Jammu & Kashmir,3,4200.0
2020,184102,Kathua,Jammu & Kashmir,2,2400.0
2020,184104,Kathua,Jammu & Kashmir,1,1800.0
2020,184120,Jammu,Jammu & Kashmir,1,1800.0
2020,184121,Poonch,Jammu & Kashmir,1,1800.0
2020,184141,Kathua,Jammu & Kashmir,1,1900.0
2020,184143,Kathua,Jammu & Kashmir,3,4200.0
2020,184148,Kathua,Jammu & Kashmir,1,1800.0
2020,184203,Kathua,Jammu & Kashmir,1,1200.0
2020,185101,Poonch,Jammu & Kashmir,2,3000.0
2020,185121,Poonch,Jammu & Kashmir,1,1900.0
2020,185131,Rajauri,Jammu & Kashmir,4,6990.0
2020,190001,Srinagar,Jammu & Kashmir,10,13600.0
2020,190002,Srinagar,Jammu & Kashmir,3,5400.0
2020,190003,Srinagar,Jammu & Kashmir,5,8400.0
2020,190004,Srinagar,Jammu & Kashmir,2,3600.0
2020,190005,Budgam,Jammu & Kashmir,3,4200.0
2020,190006,Srinagar,Jammu & Kashmir,2,3000.0
2020,190008,Srinagar,Jammu & Kashmir,4,6890.0
2020,190010,Srinagar,Jammu & Kashmir,1,1400.0
2020,190011,Srinagar,Jammu & Kashmir,4,5600.0
2020,190012,Srinagar,Jammu & Kashmir,4,6600.0
2020,190015,Budgam,Jammu & Kashmir,3,4390.0
2020,190017,Srinagar,Jammu & Kashmir,1,1200.0
2020,190018,Srinagar,Jammu & Kashmir,4,5900.0
2020,190019,Budgam,Jammu & Kashmir,1,1900.0
2020,190020,Srinagar,Jammu & Kashmir,1,1800.0
2020,190021,Budgam,Jammu & Kashmir,1,1800.0
2020,190025,Srinagar,Jammu & Kashmir,1,1800.0
2020,191103,Srinagar,Jammu & Kashmir,1,1800.0
2020,191111,Budgam,Jammu & Kashmir,2,2600.0
2020,191113,Budgam,Jammu & Kashmir,1,1400.0
2020,191201,Srinagar,Jammu & Kashmir,2,3300.0
2020,191202,Srinagar,Jammu & Kashmir,1,1200.0
2020,192101,Ananthnag,Jammu & Kashmir,5,7200.0
2020,192122,Pulwama,Jammu & Kashmir,1,1400.0
2020,192124,Pulwama,Jammu & Kashmir,2,4700.0
2020,192201,Ananthnag,Jammu & Kashmir,1,1400.0
2020,192211,Pulwama,Jammu & Kashmir,1,1200.0
2020,192231,Pulwama,Jammu & Kashmir,1,1200.0
2020,192232,Ananthnag,Jammu & Kashmir,1,1800.0
2020,192301,Pulwama,Jammu & Kashmir,1,1800.0
2020,192303,Pulwama,Jammu & Kashmir,1,1200.0
2020,192305,Shopian,Jammu & Kashmir,1,1200.0
2020,193101,Baramulla,Jammu & Kashmir,4,5600.0
2020,193121,Baramulla,Jammu & Kashmir,2,4700.0
2020,193122,Baramulla,Jammu & Kashmir,1,1200.0
2020,193201,Baramulla,Jammu & Kashmir,2,3200.0
2020,193222,Kupwara,Jammu & Kashmir,1,1800.0
2020,193224,Kupwara,Jammu & Kashmir,1,1800.0
2020,194101,Leh,Jammu & Kashmir,8,10600.0
2020,194401,Leh,Jammu & Kashmir,1,1200.0
2020,201001,Ghaziabad,Uttar Pradesh,19,31290.0
2020,201002,Ghaziabad,Uttar Pradesh,20,32700.0
2020,201003,Ghaziabad,Uttar Pradesh,3,4800.0
2020,201005,Ghaziabad,Uttar Pradesh,25,37981.0
2020,201007,Ghaziabad,Uttar Pradesh,4,5800.0
2020,201008,Gautam Buddha Nagar,Uttar Pradesh,1,1200.0
2020,201009,Ghaziabad,Uttar Pradesh,23,37000.0
2020,201010,Ghaziabad,Uttar Pradesh,16,21501.0
2020,201011,Ghaziabad,Uttar Pradesh,10,15650.0
2020,201012,Ghaziabad,Uttar Pradesh,14,22790.0
2020,201013,Ghaziabad,Uttar Pradesh,5,7400.0
2020,201014,Ghaziabad,Uttar Pradesh,32,56550.0
2020,201016,Ghaziabad,Uttar Pradesh,4,6590.0
2020,201017,Ghaziabad,Uttar Pradesh,12,20600.0
2020,201019,Ghaziabad,Uttar Pradesh,1,1500.0
2020,201102,Ghaziabad,Uttar Pradesh,5,8600.0
2020,201204,Ghaziabad,Uttar Pradesh,5,8690.0
2020,201206,Ghaziabad,Uttar Pradesh,1,1800.0
2020,201301,Gautam Buddha Nagar,Uttar Pradesh,84,127661.0
2020,201302,Amroha,Uttar Pradesh,2,3000.0
2020,201303,Ghaziabad,Uttar Pradesh,11,19180.0
2020,201304,Gautam Buddha Nagar,Uttar Pradesh,20,30579.0
2020,201305,Gautam Buddha Nagar,Uttar Pradesh,20,32490.0
2020,201306,Gautam Buddha Nagar,Uttar Pradesh,19,29800.0
2020,201307,Gautam Buddha Nagar,Uttar Pradesh,10,17700.0
2020,201308,Ghaziabad,Uttar Pradesh,16,24190.0
2020,201309,Gautam Buddha Nagar,Uttar Pradesh,2,3200.0
2020,201310,Gautam Buddha Nagar,Uttar Pradesh,9,14240.0
2020,202001,Aligarh,Uttar Pradesh,15,21090.0
2020,202002,Aligarh,Uttar Pradesh,5,7400.0
2020,203001,Bulandshahr,Uttar Pradesh,6,9600.0
2020,203131,Bulandshahr,Uttar Pradesh,1,1800.0
2020,203205,Bulandshahr,Uttar Pradesh,2,2600.0
2020,203207,Gautam Buddha Nagar,Uttar Pradesh,2,3600.0
2020,203209,Gautam Buddha Nagar,Uttar Pradesh,1,1800.0
2020,203394,Bulandshahr,Uttar Pradesh,1,1200.0
2020,204101,Hathras,Uttar Pradesh,1,1400.0
2020,204216,Hathras,Uttar Pradesh,1,1800.0
2020,205001,Mainpuri,Uttar Pradesh,2,3100.0
2020,206001,Etawah,Uttar Pradesh,3,5000.0
2020,206022,Lucknow,Uttar Pradesh,1,1400.0
2020,206122,Auraiya,Uttar Pradesh,2,4300.0
2020,206130,Etawah,Uttar Pradesh,1,1200.0
2020,206244,Auraiya,Uttar Pradesh,2,3200.0
2020,206245,Etawah,Uttar Pradesh,1,1800.0
2020,207001,Etah,Uttar Pradesh,3,3600.0
2020,207123,Etah,Uttar Pradesh,2,2800.0
2020,207246,Etah,Uttar Pradesh,1,1400.0
2020,208001,Kanpur,Uttar Pradesh,9,13600.0
2020,208002,Kanpur,Uttar Pradesh,7,10000.0
2020,208003,Kanpur,Uttar Pradesh,1,1800.0
2020,208004,Kanpur,Uttar Pradesh,1,1200.0
2020,208005,Kanpur,Uttar Pradesh,1,1200.0
2020,208006,Kanpur,Uttar Pradesh,1,1800.0
2020,208007,Kanpur,Uttar Pradesh,2,3390.0
2020,208008,Kanpur,Uttar Pradesh,1,1900.0
2020,208009,Kanpur,Uttar Pradesh,2,3500.0
2020,208010,Kanpur,Uttar Pradesh,6,7400.0
2020,208011,Kanpur,Uttar Pradesh,8,13100.0
2020,208012,Kanpur,Uttar Pradesh,4,4791.0
2020,208013,Kanpur,Uttar Pradesh,3,4200.0
2020,208014,Kanpur,Uttar Pradesh,5,6200.0
2020,208016,Kanpur,Uttar Pradesh,2,2400.0
2020,208017,Kanpur,Uttar Pradesh,3,4400.0
2020,208019,Kanpur,Uttar Pradesh,1,1400.0
2020,208020,Kanpur,Uttar Pradesh,1,1400.0
2020,208021,Kanpur,Uttar Pradesh,6,8400.0
2020,208022,Kanpur,Uttar Pradesh,3,4800.0
2020,208024,Kanpur,Uttar Pradesh,3,5400.0
2020,208025,Kanpur,Uttar Pradesh,1,1200.0
2020,208027,Kanpur,Uttar Pradesh,5,8500.0
2020,209101,Kanpur,Uttar Pradesh,1,1800.0
2020,209125,Kanpur,Uttar Pradesh,1,1400.0
2020,209601,Farrukhabad,Uttar Pradesh,4,6600.0
2020,209625,Farrukhabad,Uttar Pradesh,4,5800.0
2020,209727,Kannauj,Uttar Pradesh,1,1900.0
2020,209801,Unnao,Uttar Pradesh,7,10200.0
2020,209821,Unnao,Uttar Pradesh,1,1800.0
2020,209861,Unnao,Uttar Pradesh,1,1400.0
2020,209865,Unnao,Uttar Pradesh,2,2800.0
2020,210001,Banda,Uttar Pradesh,2,3200.0
2020,210126,Banda,Uttar Pradesh,1,1400.0
2020,210129,Banda,Uttar Pradesh,1,1200.0
2020,210205,Chitrakoot,Uttar Pradesh,1,1800.0
2020,210301,Hamirpur,Uttar Pradesh,1,1400.0
2020,210431,Hamirpur,Uttar Pradesh,1,1400.0
2020,211001,Allahabad,Uttar Pradesh,15,26400.0
2020,211002,Allahabad,Uttar Pradesh,5,9100.0
2020,211003,Allahabad,Uttar Pradesh,8,12200.0
2020,211004,Allahabad,Uttar Pradesh,4,5900.0
2020,211006,Allahabad,Uttar Pradesh,1,1800.0
2020,211008,Allahabad,Uttar Pradesh,2,3200.0
2020,211011,Kaushambi,Uttar Pradesh,7,11190.0
2020,211012,Allahabad,Uttar Pradesh,2,2600.0
2020,211016,Allahabad,Uttar Pradesh,4,5800.0
2020,211019,Allahabad,Uttar Pradesh,2,3000.0
2020,212107,Allahabad,Uttar Pradesh,1,1400.0
2020,212301,Allahabad,Uttar Pradesh,1,1900.0
2020,212601,Fatehpur,Uttar Pradesh,5,7800.0
2020,212645,Fatehpur,Uttar Pradesh,1,1400.0
2020,212655,Fatehpur,Uttar Pradesh,1,1200.0
2020,221001,Varanasi,Uttar Pradesh,2,2400.0
2020,221002,Varanasi,Uttar Pradesh,5,8100.0
2020,221003,Varanasi,Uttar Pradesh,2,2800.0
2020,221004,Varanasi,Uttar Pradesh,1,1800.0
2020,221005,Varanasi,Uttar Pradesh,7,10700.0
2020,221007,Varanasi,Uttar Pradesh,6,8900.0
2020,221008,Varanasi,Uttar Pradesh,3,4600.0
2020,221010,Varanasi,Uttar Pradesh,10,16200.0
2020,221011,Varanasi,Uttar Pradesh,3,4600.0
2020,221017,Lucknow,Uttar Pradesh,1,1800.0
2020,221106,Varanasi,Uttar Pradesh,1,1800.0
2020,221108,Varanasi,Uttar Pradesh,1,1900.0
2020,221301,Sant Ravidas Nagar,Uttar Pradesh,1,1400.0
2020,221401,Varanasi,Uttar Pradesh,1,1200.0
2020,221709,Ballia,Uttar Pradesh,1,1200.0
2020,222002,Jaunpur,Uttar Pradesh,1,1400.0
2020,222138,Jaunpur,Uttar Pradesh,1,1800.0
2020,223001,Ballia,Uttar Pradesh,1,1800.0
2020,223101,Jaunpur,Uttar Pradesh,1,1400.0
2020,223224,Azamgarh,Uttar Pradesh,1,1400.0
2020,223226,Azamgarh,Uttar Pradesh,1,1800.0
2020,224001,Faizabad,Uttar Pradesh,7,10580.0
2020,224122,Ambedkar Nagar,Uttar Pradesh,1,1400.0
2020,224123,Faizabad,Uttar Pradesh,1,1400.0
2020,224205,Faizabad,Uttar Pradesh,1,1200.0
2020,224229,Faizabad,Uttar Pradesh,1,1400.0
2020,224238,Ambedkar Nagar,Uttar Pradesh,1,1800.0
2020,225001,Barabanki,Uttar Pradesh,8,11390.0
2020,226001,Lucknow,Uttar Pradesh,10,15100.0
2020,226002,Lucknow,Uttar Pradesh,9,14600.0
2020,226003,Lucknow,Uttar Pradesh,11,18300.0
2020,226004,Lucknow,Uttar Pradesh,6,9600.0
2020,226005,Lucknow,Uttar Pradesh,7,12650.0
2020,226006,Lucknow,Uttar Pradesh,4,6200.0
2020,226007,Lucknow,Uttar Pradesh,2,3200.0
2020,226008,Lucknow,Uttar Pradesh,4,5200.0
2020,226010,Lucknow,Uttar Pradesh,27,40700.0
2020,226011,Lucknow,Uttar Pradesh,3,5590.0
2020,226012,Lucknow,Uttar Pradesh,7,9800.0
2020,226013,Lucknow,Uttar Pradesh,2,2400.0
2020,226015,Lucknow,Uttar Pradesh,1,1400.0
2020,226016,Lucknow,Uttar Pradesh,14,21680.0
2020,226017,Lucknow,Uttar Pradesh,10,16790.0
2020,226018,Lucknow,Uttar Pradesh,4,6000.0
2020,226020,Lucknow,Uttar Pradesh,10,15900.0
2020,226021,Lucknow,Uttar Pradesh,17,28200.0
2020,226022,Lucknow,Uttar Pradesh,10,15100.0
2020,226023,Lucknow,Uttar Pradesh,5,8200.0
2020,226024,Lucknow,Uttar Pradesh,5,8400.0
2020,226025,Lucknow,Uttar Pradesh,4,6500.0
2020,226026,Lucknow,Uttar Pradesh,2,2600.0
2020,226028,Lucknow,Uttar Pradesh,5,8000.0
2020,226201,Lucknow,Uttar Pradesh,2,3600.0
2020,226302,Lucknow,Uttar Pradesh,1,1800.0
2020,226401,Lucknow,Uttar Pradesh,3,4800.0
2020,226916,Lucknow,Uttar Pradesh,1,1200.0
2020,227101,Lucknow,Uttar Pradesh,2,2600.0
2020,227105,Lucknow,Uttar Pradesh,3,4200.0
2020,227110,Papum Pare,Arunachal Pradesh,1,1200.0
2020,227412,Sultanpur,Uttar Pradesh,1,1800.0
2020,227809,Sultanpur,Uttar Pradesh,1,1200.0
2020,227817,Sultanpur,Uttar Pradesh,3,6100.0
2020,228001,Sultanpur,Uttar Pradesh,4,6000.0
2020,228131,Sultanpur,Uttar Pradesh,1,1200.0
2020,229001,Raebareli,Uttar Pradesh,2,3600.0
2020,229010,Raebareli,Uttar Pradesh,1,1990.0
2020,229406,Raebareli,Uttar Pradesh,1,1200.0
2020,230001,Pratapgarh,Uttar Pradesh,2,2800.0
2020,230403,Pratapgarh,Uttar Pradesh,1,1400.0
2020,231001,Mirzapur,Uttar Pradesh,1,1400.0
2020,231216,Sonbhadra,Uttar Pradesh,2,3190.0
2020,231217,Sonbhadra,Uttar Pradesh,4,7300.0
2020,231218,Sonbhadra,Uttar Pradesh,1,1200.0
2020,231219,Sonbhadra,Uttar Pradesh,1,1400.0
2020,231220,Sonbhadra,Uttar Pradesh,2,3600.0
2020,232101,Chandauli,Uttar Pradesh,4,6200.0
2020,232104,Chandauli,Uttar Pradesh,1,1900.0
2020,232106,Chandauli,Uttar Pradesh,1,1700.0
2020,232109,Chandauli,Uttar Pradesh,1,1200.0
2020,233001,Ghazipur,Uttar Pradesh,2,3200.0
2020,233226,Ghazipur,Uttar Pradesh,1,1200.0
2020,241001,Hardoi,Uttar Pradesh,3,4200.0
2020,241305,Hardoi,Uttar Pradesh,1,1200.0
2020,242001,Shahjahanpur,Uttar Pradesh,5,8390.0
2020,242301,Shahjahanpur,Uttar Pradesh,1,1200.0
2020,242307,Shahjahanpur,Uttar Pradesh,1,1800.0
2020,242405,Shahjahanpur,Uttar Pradesh,1,1200.0
2020,242407,Shahjahanpur,Uttar Pradesh,1,1800.0
2020,243001,Bareilly,Uttar Pradesh,16,24980.0
2020,243004,Bareilly,Uttar Pradesh,1,1200.0
2020,243005,Bareilly,Uttar Pradesh,1,1800.0
2020,243006,Bareilly,Uttar Pradesh,5,7590.0
2020,243122,Bareilly,Uttar Pradesh,3,4400.0
2020,243201,Bareilly,Uttar Pradesh,2,2800.0
2020,243202,Bareilly,Uttar Pradesh,2,3600.0
2020,243502,Bareilly,Uttar Pradesh,2,3200.0
2020,243601,Budaun,Uttar Pradesh,4,6000.0
2020,243633,Budaun,Uttar Pradesh,3,5400.0
2020,244001,Moradabad,Uttar Pradesh,23,38100.0
2020,244221,Jyotiba Phule Nagar,Uttar Pradesh,2,3700.0
2020,244231,Jyotiba Phule Nagar,Uttar Pradesh,1,1400.0
2020,244235,Jyotiba Phule Nagar,Uttar Pradesh,2,3390.0
2020,244241,Jyotiba Phule Nagar,Uttar Pradesh,3,5190.0
2020,244302,Moradabad,Uttar Pradesh,3,5880.0
2020,244303,Moradabad,Uttar Pradesh,1,1800.0
2020,244325,Lucknow,Uttar Pradesh,1,1400.0
2020,244402,Moradabad,Uttar Pradesh,2,3000.0
2020,244412,Moradabad,Uttar Pradesh,1,1800.0
2020,244602,Moradabad,Uttar Pradesh,2,3200.0
2020,244713,Nainital,Uttarakhand,4,6790.0
2020,244715,Almora,Uttarakhand,2,2800.0
2020,244716,Udham Singh Nagar,Uttarakhand,2,3790.0
2020,244901,Rampur,Uttar Pradesh,8,11300.0
2020,244921,Rampur,Uttar Pradesh,4,6400.0
2020,244922,Rampur,Uttar Pradesh,1,1990.0
2020,244923,Moradabad,Uttar Pradesh,1,1400.0
2020,244924,Rampur,Uttar Pradesh,1,1800.0
2020,245101,Ghaziabad,Uttar Pradesh,5,8600.0
2020,245207,Ghaziabad,Uttar Pradesh,1,1800.0
2020,245304,Ghaziabad,Uttar Pradesh,5,9000.0
2020,246123,Pauri Garhwal,Uttarakhand,1,1400.0
2020,246149,Pauri Garhwal,Uttarakhand,9,13700.0
2020,246174,Pauri Garhwal,Uttarakhand,4,6200.0
2020,246401,Chamoli,Uttarakhand,1,1400.0
2020,246427,Chamoli,Uttarakhand,1,1800.0
2020,246449,Chamoli,Uttarakhand,2,3200.0
2020,246701,Bijnor,Uttar Pradesh,6,12000.0
2020,246724,Bijnor,Uttar Pradesh,1,1800.0
2020,246725,Bijnor,Uttar Pradesh,1,1800.0
2020,246731,Bijnor,Uttar Pradesh,1,1400.0
2020,246733,Bijnor,Uttar Pradesh,1,1800.0
2020,246745,Bijnor,Uttar Pradesh,1,1400.0
2020,246761,Bijnor,Uttar Pradesh,2,3600.0
2020,246762,Bijnor,Uttar Pradesh,2,3600.0
2020,246763,Bijnor,Uttar Pradesh,3,5000.0
2020,246776,Dehradun,Uttarakhand,1,1200.0
2020,247001,Saharanpur,Uttar Pradesh,26,30595.0
2020,247232,Saharanpur,Uttar Pradesh,1,1800.0
2020,247554,Saharanpur,Uttar Pradesh,1,1200.0
2020,247662,Saharanpur,Uttar Pradesh,1,1200.0
2020,247666,Haridwar,Uttarakhand,1,1400.0
2020,247667,Haridwar,Uttarakhand,14,22850.0
2020,247671,Haridwar,Uttarakhand,1,1200.0
2020,247776,Muzaffarnagar,Uttar Pradesh,2,3200.0
2020,248001,Dehradun,Uttarakhand,92,150030.0
2020,248002,Dehradun,Uttarakhand,2,2400.0
2020,248003,Dehradun,Uttarakhand,3,4800.0
2020,248005,Dehradun,Uttarakhand,4,6600.0
2020,248007,Dehradun,Uttarakhand,17,27890.0
2020,248008,Dehradun,Uttarakhand,7,11790.0
2020,248011,Dehradun,Uttarakhand,1,1800.0
2020,248013,Dehradun,Uttarakhand,2,3200.0
2020,248014,Dehradun,Uttarakhand,2,3980.0
2020,248121,Dehradun,Uttarakhand,4,5800.0
2020,248125,Dehradun,Uttarakhand,2,3200.0
2020,248140,Dehradun,Uttarakhand,1,1400.0
2020,248141,Haridwar,Uttarakhand,1,1800.0
2020,248142,Dehradun,Uttarakhand,1,1400.0
2020,248145,Dehradun,Uttarakhand,1,1200.0
2020,248146,Dehradun,Uttarakhand,2,3790.0
2020,248159,Dehradun,Uttarakhand,1,1900.0
2020,248171,Dehradun,Uttarakhand,4,6780.0
2020,248179,Dehradun,Uttarakhand,5,8300.0
2020,248197,Dehradun,Uttarakhand,4,5200.0
2020,249001,Tehri Garhwal,Uttarakhand,2,3000.0
2020,249137,Tehri Garhwal,Uttarakhand,1,1400.0
2020,249161,Tehri Garhwal,Uttarakhand,1,2300.0
2020,249193,Uttarkashi,Uttarakhand,3,4400.0
2020,249201,Dehradun,Uttarakhand,7,11000.0
2020,249202,Dehradun,Uttarakhand,3,5000.0
2020,249204,Dehradun,Uttarakhand,4,6990.0
2020,249205,Dehradun,Uttarakhand,2,3490.0
2020,249401,Haridwar,Uttarakhand,2,3000.0
2020,249402,Haridwar,Uttarakhand,1,1400.0
2020,249403,Haridwar,Uttarakhand,6,10300.0
2020,249404,Haridwar,Uttarakhand,2,3600.0
2020,249405,Haridwar,Uttarakhand,1,1200.0
2020,249407,Haridwar,Uttarakhand,2,3700.0
2020,249408,Haridwar,Uttarakhand,3,5690.0
2020,249410,Haridwar,Uttarakhand,1,1800.0
2020,249691,Dehradun,Uttarakhand,1,1400.0
2020,250001,Meerut,Uttar Pradesh,18,26400.0
2020,250002,Meerut,Uttar Pradesh,9,12999.0
2020,250003,Meerut,Uttar Pradesh,2,3200.0
2020,250004,Meerut,Uttar Pradesh,2,3200.0
2020,250005,Meerut,Uttar Pradesh,1,1900.0
2020,250110,Meerut,Uttar Pradesh,1,1400.0
2020,250342,Meerut,Uttar Pradesh,1,1800.0
2020,250401,Meerut,Uttar Pradesh,1,1200.0
2020,250404,Meerut,Uttar Pradesh,1,1900.0
2020,250611,Bagpat,Uttar Pradesh,2,2800.0
2020,250623,Bagpat,Uttar Pradesh,1,1800.0
2020,251001,Muzaffarnagar,Uttar Pradesh,8,12600.0
2020,251201,Muzaffarnagar,Uttar Pradesh,4,5800.0
2020,251307,Muzaffarnagar,Uttar Pradesh,1,1800.0
2020,251314,Muzaffarnagar,Uttar Pradesh,1,1200.0
2020,261001,Sitapur,Uttar Pradesh,8,11000.0
2020,261201,Sitapur,Uttar Pradesh,3,4200.0
2020,262001,Pilibhit,Uttar Pradesh,5,7800.0
2020,262122,Pilibhit,Uttar Pradesh,1,1800.0
2020,262302,Bareilly,Uttar Pradesh,1,1990.0
2020,262309,Champawat,Uttarakhand,1,1200.0
2020,262310,Champawat,Uttarakhand,1,1400.0
2020,262401,Udham Singh Nagar,Uttarakhand,1,1200.0
2020,262405,Udham Singh Nagar,Uttarakhand,2,3600.0
2020,262501,Pithoragarh,Uttarakhand,7,11200.0
2020,262576,Pithoragarh,Uttarakhand,1,1400.0
2020,262701,Kheri,Uttar Pradesh,3,4990.0
2020,262802,Kheri,Uttar Pradesh,6,7399.0
2020,262804,Kheri,Uttar Pradesh,1,1400.0
2020,263001,Nainital,Uttarakhand,4,6600.0
2020,263002,Dehradun,Uttarakhand,3,4500.0
2020,263139,Nainital,Uttarakhand,21,32980.0
2020,263145,Udham Singh Nagar,Uttarakhand,1,1800.0
2020,263148,Udham Singh Nagar,Uttarakhand,1,1800.0
2020,263153,Udham Singh Nagar,Uttarakhand,10,15000.0
2020,263601,Almora,Uttarakhand,5,6600.0
2020,263637,Almora,Uttarakhand,1,1800.0
2020,263642,Bageshwar,Uttarakhand,1,1400.0
2020,263645,Almora,Uttarakhand,2,2800.0
2020,263656,Almora,Uttarakhand,1,1800.0
2020,263663,Almora,Uttarakhand,1,1800.0
2020,271002,Gonda,Uttar Pradesh,2,2800.0
2020,271201,Shrawasti,Uttar Pradesh,1,1800.0
2020,271308,Gonda,Uttar Pradesh,2,5200.0
2020,271312,Gonda,Uttar Pradesh,1,1200.0
2020,271801,Bahraich,Uttar Pradesh,6,8400.0
2020,271825,Bahraich,Uttar Pradesh,1,1900.0
2020,272001,Basti,Uttar Pradesh,3,4000.0
2020,272002,Basti,Uttar Pradesh,1,1800.0
2020,272175,Basti,Uttar Pradesh,1,0.0
2020,273001,Gorakhpur,Uttar Pradesh,17,27100.0
2020,273003,Gorakhpur,Uttar Pradesh,1,1800.0
2020,273004,Gorakhpur,Uttar Pradesh,2,2800.0
2020,273006,Gorakhpur,Uttar Pradesh,1,1400.0
2020,273008,Gorakhpur,Uttar Pradesh,2,4100.0
2020,273012,Gorakhpur,Uttar Pradesh,2,3200.0
2020,273013,Gorakhpur,Uttar Pradesh,1,1200.0
2020,273015,Gorakhpur,Uttar Pradesh,4,5900.0
2020,273303,Maharajganj,Uttar Pradesh,2,4700.0
2020,274001,Deoria,Uttar Pradesh,5,7000.0
2020,274203,Kushinagar,Uttar Pradesh,1,3000.0
2020,274204,Deoria,Uttar Pradesh,1,1200.0
2020,275101,Mau,Uttar Pradesh,1,1800.0
2020,275102,Mau,Uttar Pradesh,1,1200.0
2020,275201,Ghazipur,Uttar Pradesh,1,1400.0
2020,276001,Azamgarh,Uttar Pradesh,4,6000.0
2020,277001,Ballia,Uttar Pradesh,6,9100.0
2020,281001,Hathras,Uttar Pradesh,8,12000.0
2020,281004,Mathura,Uttar Pradesh,5,8600.0
2020,281006,Mathura,Uttar Pradesh,1,1800.0
2020,281121,Mathura,Uttar Pradesh,4,6300.0
2020,281204,Mathura,Uttar Pradesh,2,2600.0
2020,281403,Mathura,Uttar Pradesh,1,1600.0
2020,281406,Mathura,Uttar Pradesh,1,1400.0
2020,281502,Mathura,Uttar Pradesh,1,1800.0
2020,282001,Agra,Uttar Pradesh,12,19290.0
2020,282002,Agra,Uttar Pradesh,2,3000.0
2020,282003,Agra,Uttar Pradesh,2,3200.0
2020,282004,Agra,Uttar Pradesh,1,1800.0
2020,282005,Agra,Uttar Pradesh,12,17600.0
2020,282007,Agra,Uttar Pradesh,9,14400.0
2020,282008,Agra,Uttar Pradesh,1,1800.0
2020,282010,Agra,Uttar Pradesh,5,7700.0
2020,283135,Firozabad,Uttar Pradesh,1,1200.0
2020,283151,Firozabad,Uttar Pradesh,2,3000.0
2020,283203,Firozabad,Uttar Pradesh,3,4200.0
2020,283204,Firozabad,Uttar Pradesh,1,1800.0
2020,284001,Jhansi,Uttar Pradesh,5,7700.0
2020,284002,Jhansi,Uttar Pradesh,5,8400.0
2020,284003,Jhansi,Uttar Pradesh,6,8400.0
2020,284120,Jhansi,Uttar Pradesh,1,1800.0
2020,284126,Lalitpur,Uttar Pradesh,1,1800.0
