pin_int,unique_1cx,total_orders,total_revenue
601201,15,19,39163.0
601203,2,2,5800.0
601204,12,14,22983.0
601206,1,1,470.0
601301,11,11,19813.15
602001,14,14,32333.0
602002,7,7,5808.65
602003,5,6,7729.0
602021,1,4,3275.0
602023,2,2,7975.0
602024,26,31,51764.0
602025,7,11,11372.2
602026,6,6,16670.0
602103,1,1,2475.0
602105,38,41,83468.0
602106,5,5,9795.0
602108,1,1,0.0
602117,4,5,11325.0
603001,18,18,31261.1
603002,23,25,51805.2
603003,1,1,0.0
603004,4,4,5714.05
603012,1,1,3230.0
603101,5,5,10859.0
603102,10,12,15745.0
603103,116,129,206673.9
603104,2,2,1565.0
603105,1,1,1565.0
603108,6,9,13475.0
603109,4,4,9245.0
603110,2,3,6030.0
603111,1,1,2200.0
603112,15,20,37968.0
603120,1,1,1899.0
603127,9,10,22398.25
603130,1,1,699.0
603202,32,36,70230.0
603203,20,21,44187.05
603204,18,22,36610.1
603209,6,7,12664.0
603210,15,17,18701.1
603211,4,4,10939.1
603301,2,3,1860.0
603302,1,1,299.0
603304,2,2,2850.0
603306,1,1,4375.0
603308,1,1,299.0
603312,1,2,3750.0
603319,1,1,1800.0
603403,2,2,965.0
603405,1,1,975.0
604001,13,13,26671.1
604002,1,1,2900.0
604202,3,3,4314.0
604204,1,1,2900.0
604207,1,1,1990.0
604208,1,1,1575.0
604301,1,1,1800.0
604303,3,3,5469.15
604403,1,1,1800.0
604404,1,1,1990.0
604408,4,5,6190.0
604504,1,1,1400.0
605001,30,36,51771.25
605003,10,11,21202.0
605004,9,11,14818.2
605005,14,17,36437.0
605006,5,6,7893.1
605007,10,12,19464.1
605008,42,54,76728.3
605009,18,21,39245.15
605010,11,11,18191.0
605011,11,12,14746.0
605013,9,11,13790.0
605014,8,8,17744.0
605101,8,11,7767.1
605102,2,2,3665.0
605103,1,1,2210.0
605104,8,9,13038.0
605105,2,2,5365.0
605106,4,4,10170.0
605107,1,1,1400.0
605108,1,1,299.0
605109,1,2,1875.0
605110,7,8,14655.1
605111,2,2,2519.0
605201,2,2,2489.0
605401,3,3,4579.0
605402,1,1,975.0
605501,2,3,3758.1
605502,3,3,9124.0
605601,1,1,1365.0
605602,15,16,28663.0
605603,1,1,2900.0
605702,2,2,5525.0
605754,1,1,1990.0
605755,2,2,3675.0
605757,4,4,8809.0
605801,1,1,1865.0
606001,10,11,23991.2
606104,2,2,4835.0
606105,3,3,9004.15
606106,1,5,125.0
606107,2,2,2374.0
606110,1,1,1890.0
606201,2,3,4475.0
606202,11,12,30159.7
606213,2,2,4775.0
606303,1,1,975.0
606304,1,2,900.0
606402,2,2,3050.0
606601,8,8,8793.0
606603,2,6,16370.0
606604,11,12,22034.05
606701,2,2,2100.0
606702,1,1,359.0
606752,1,1,1800.0
606801,2,3,6780.0
606803,1,1,750.0
606808,1,1,4575.0
606902,2,2,2574.0
607001,9,10,20014.0
607002,6,6,9311.64
607003,2,2,4835.0
607004,1,3,5439.2
607103,1,1,2975.0
607106,2,2,7540.0
607108,1,1,900.0
607109,1,1,1575.0
607112,1,1,1299.0
607201,1,1,1860.0
607302,2,2,6219.2
607303,4,4,11389.1
607308,8,8,10854.0
607401,4,5,11395.0
607402,5,5,13368.0
607403,1,1,4374.0
607801,2,2,2849.0
607802,1,1,2210.0
607803,8,10,14993.05
607804,1,1,459.0
608001,5,6,10293.1
608002,6,6,6114.0
608301,4,4,4935.0
608303,1,1,975.0
608401,1,1,3875.0
608501,2,2,1530.0
608502,1,2,3300.0
608601,1,1,399.0
608702,2,2,3660.0
608801,1,1,1875.0
609001,7,7,17513.15
609104,1,1,1399.0
609105,1,1,299.0
609108,1,1,919.0
609109,1,1,900.0
609110,6,6,20303.0
609111,1,1,2475.0
609113,1,1,1875.0
609115,1,1,426.64
609117,1,1,564.0
609203,1,1,4300.0
609314,1,1,474.0
609501,2,3,6314.15
609503,1,1,765.0
609601,2,2,4835.0
609602,9,9,9791.0
609604,1,1,975.0
609605,3,5,6674.0
609606,2,2,2700.0
609607,1,2,0.0
609608,1,1,699.0
609609,4,5,1854.15
609801,1,1,1275.0
609806,2,2,748.1
609808,1,1,975.0
610001,7,12,16225.3
610004,1,1,965.0
610103,1,1,975.0
610201,1,1,2400.0
610207,1,1,299.0
611001,5,5,3261.0
611106,1,3,5517.6
611111,1,1,400.0
612001,16,17,21905.05
612103,3,3,2200.0
612104,1,3,0.0
612202,1,1,5000.0
612204,3,3,3019.1
612401,1,1,2970.0
612503,3,3,10770.0
612803,1,1,975.0
612901,1,1,3600.0
612902,2,2,5065.0
613001,9,9,17284.0
613003,1,1,900.0
613004,8,9,20120.0
613005,10,11,19302.0
613006,7,7,12515.0
613007,11,12,17642.1
613008,2,2,3099.0
613009,8,9,11485.0
613103,1,1,965.0
613104,2,2,6700.0
613202,1,2,3365.0
613204,1,1,1575.0
613401,2,2,1398.0
613403,4,4,7549.0
613501,2,2,5200.0
613704,1,1,0.0
614001,9,12,12751.2
614015,1,1,2374.0
614016,2,2,3474.0
614019,1,1,3800.0
614102,1,1,764.0
614201,2,3,6535.0
614205,1,3,7479.15
614208,1,1,695.0
614601,1,1,2610.0
614602,1,1,2575.0
614613,2,3,6768.0
614616,2,3,5250.0
614624,1,1,1565.0
614701,2,2,4890.0
614713,1,1,2975.0
614714,1,1,699.0
614803,2,2,5175.0
614804,1,1,1870.0
614805,1,1,2540.0
614809,3,7,8315.0
614810,1,1,1299.0
614903,2,3,2975.0
620001,31,34,56827.0
620002,6,6,4968.0
620003,11,13,14423.3
620004,11,12,26699.0
620005,3,3,5900.0
620006,21,25,35274.55
620007,14,16,21028.1
620008,14,15,23854.1
620009,4,5,8300.0
620010,6,6,8743.0
620011,4,4,6435.0
620012,12,13,29430.0
620013,1,1,3300.0
620014,8,10,16715.0
620015,4,4,6379.1
620016,2,2,3015.0
620017,12,12,20206.0
620018,14,17,23341.05
620019,15,17,29137.05
620020,10,11,16565.0
620021,18,19,26269.0
620023,3,3,3869.0
620025,2,2,3160.0
620101,2,2,3899.0
620102,11,12,14354.05
621005,3,4,5268.0
621006,1,1,1875.0
621008,1,1,2325.0
621010,2,2,2365.0
621011,1,1,2610.0
621023,1,2,2875.0
621105,2,2,4475.0
621107,1,1,2575.0
621108,5,7,8904.0
621112,1,1,299.0
621116,1,1,2965.0
621117,1,1,0.0
621207,1,1,3945.0
621211,2,3,4975.0
621212,9,9,15313.0
621216,8,8,13297.0
621218,1,2,8910.0
621220,1,1,3800.0
621301,1,1,1860.0
621306,4,4,11274.0
621310,2,2,1800.0
621314,2,2,3975.0
621316,1,1,1064.0
621601,1,1,1860.0
621651,1,1,900.0
621704,1,1,0.0
621710,1,1,1350.0
621713,4,4,11273.0
621715,1,1,2575.0
621722,1,1,1860.0
621802,2,2,5674.0
621804,1,1,1374.0
621805,1,1,1400.0
622001,7,7,15219.0
622002,1,1,1475.0
622003,2,2,5075.0
622004,2,2,2199.0
622005,3,3,6175.0
622101,2,2,4949.0
622104,1,1,2575.0
622301,1,1,1695.0
622302,1,1,1575.0
622407,1,1,2160.0
622411,1,1,599.0
622422,1,1,4575.0
622502,1,1,2965.0
623006,1,1,299.0
623316,1,1,1800.0
623501,7,7,11998.0
623503,3,4,9630.0
623504,2,2,2759.15
623512,1,1,900.0
623514,3,4,7525.0
623515,1,1,1565.0
623517,3,3,6735.0
623518,2,2,4650.0
623520,1,1,1570.0
623525,3,3,5555.0
623526,6,7,13909.0
623534,1,1,3869.1
623536,1,1,1600.0
623701,2,2,5095.0
623703,1,1,474.0
623704,1,1,4575.0
623707,4,4,8019.0
624001,13,17,21506.0
624002,3,3,4354.0
624003,8,10,19604.0
624004,5,6,10704.1
624005,6,6,8949.0
624101,12,14,15003.0
624103,1,1,2574.0
624206,2,2,3940.0
624211,2,2,1719.0
624219,1,1,3400.0
624301,2,2,2110.0
624302,2,2,4000.0
624307,1,1,89.0
624308,1,1,1800.0
624401,1,1,1575.0
624601,6,6,13443.0
624613,1,1,1860.0
624617,1,1,2900.0
624618,1,1,3230.0
624619,3,3,3495.0
624622,2,2,2235.0
624705,1,1,3675.0
624710,1,1,5900.0
624711,1,1,2150.0
624802,1,1,5075.0
625001,24,34,58444.5
625002,9,10,15778.0
625003,17,17,24837.4
625004,1,1,1990.0
625005,4,5,9969.0
625006,3,3,5149.1
625007,18,21,33932.0
625009,8,8,13399.0
625010,4,4,8549.0
625011,5,5,3924.0
625012,6,13,28706.3
625014,16,19,31634.15
625016,33,35,58884.3
625017,14,14,18673.0
625018,8,10,16882.0
625019,10,12,17352.0
625020,37,41,72867.49
625021,1,1,3300.0
625022,6,6,11070.0
625102,1,1,2675.0
625103,1,1,499.0
625104,1,1,1500.0
625106,2,2,5364.0
625107,11,12,27748.0
625109,1,1,1765.0
625207,1,1,1875.0
625218,2,2,1374.0
625221,3,3,3645.0
625402,2,2,2710.0
625501,1,1,764.0
625512,4,4,13175.0
625513,11,13,22668.0
625514,1,1,1875.0
625515,1,1,1800.0
625516,11,12,20854.0
625518,1,1,1875.0
625521,2,2,5950.0
625523,1,1,975.0
625527,1,1,1860.0
625528,1,1,640.0
625531,17,18,32676.05
625532,2,2,3655.0
625533,5,5,7419.0
625534,5,5,7113.0
625582,1,3,4480.0
625601,2,2,4505.0
625701,1,1,2975.0
625702,1,1,900.0
625706,6,6,7168.0
626001,15,19,31383.2
626003,2,2,4800.0
626101,5,6,13039.0
626106,1,1,3675.0
626108,3,4,4275.0
626111,1,1,2075.0
626117,13,15,31024.1
626123,5,5,10303.0
626124,5,5,4174.0
626125,2,2,699.0
626130,4,4,7015.0
626189,4,4,6524.0
626203,7,7,16944.0
627001,2,2,2777.5
627002,13,14,28319.1
627003,3,3,3865.0
627005,3,4,7508.0
627006,4,5,8953.1
627007,9,9,14715.0
627010,2,2,4610.0
627011,17,19,27838.0
627103,2,2,5600.0
627108,1,1,1800.0
627114,1,1,2465.0
627116,1,1,1800.0
627117,1,1,2975.0
627120,6,7,14430.0
627127,1,2,1889.1
627201,1,1,2675.0
627352,2,2,3364.0
627357,1,1,1400.0
627358,2,2,3099.0
627401,3,3,5150.0
627416,4,4,8649.0
627417,1,1,1620.0
627418,1,1,1875.0
627425,1,1,1900.0
627426,2,2,975.0
627451,1,1,299.0
627453,1,1,299.0
627604,2,2,2775.0
627651,2,2,4125.0
627652,1,1,1890.0
627713,1,2,1875.0
627719,1,1,1530.0
627751,1,1,1800.0
627753,1,1,299.0
627755,1,1,399.0
627756,6,8,16675.0
627757,1,1,1575.0
627758,1,1,1400.0
627803,2,4,4450.0
627804,2,2,4775.0
627806,1,1,1765.0
627807,1,1,2755.0
627808,5,6,13550.0
627809,1,1,1575.0
627811,9,10,11467.0
627851,1,2,4050.0
627853,2,2,3960.0
627857,1,1,2975.0
627859,1,1,0.0
627860,1,1,2430.0
627862,1,2,2075.0
627953,2,2,4599.0
628001,9,10,15308.0
628002,15,17,28587.2
628003,7,8,10908.05
628004,4,4,9110.0
628005,2,3,3069.1
628008,17,17,33237.0
628101,1,1,0.0
628102,1,1,3675.0
628103,2,3,3465.0
628151,1,1,299.0
628152,1,1,2755.0
628204,2,2,4185.0
628205,1,1,2575.0
628212,1,1,2975.0
628215,1,1,3874.0
628216,1,1,1800.0
628501,10,10,10952.1
628502,4,5,10265.0
628503,2,3,3875.0
628552,1,1,874.0
628615,1,1,1500.0
628617,1,1,999.0
628702,2,2,6075.0
628809,1,2,568.1
628902,1,1,2210.0
628905,2,2,5160.0
628952,1,1,1765.0
629001,16,20,31549.35
629002,12,14,26130.1
629003,6,7,12395.0
629004,5,5,10400.0
629152,5,5,7450.0
629153,2,2,1430.0
629154,1,2,4579.2
629156,1,1,1400.0
629157,2,2,2799.0
629160,1,1,1875.0
629161,2,4,3060.0
629163,1,1,699.0
629164,2,2,5799.0
629165,8,8,16999.0
629167,1,1,1574.0
629169,2,2,3635.0
629170,2,3,6765.0
629171,1,1,3799.0
629172,1,1,0.0
629173,1,1,2325.0
629175,3,3,1658.0
629177,5,6,6639.0
629179,1,1,1400.0
629201,1,1,1800.0
629251,2,2,1919.0
629252,4,4,6343.15
629301,1,1,2199.0
629302,1,1,89.0
629401,2,2,1800.0
629501,6,7,10549.0
629502,2,2,2283.15
629602,1,1,865.0
629701,2,2,5950.0
629702,4,4,6879.0
629703,1,2,1875.0
629802,4,4,10524.1
629805,1,1,900.0
629809,1,2,0.0
629852,2,2,3774.0
629901,2,2,3560.0
630001,4,5,9524.0
630002,10,10,15891.0
630003,4,4,5174.0
630104,1,1,499.0
630106,5,5,8497.0
630203,1,1,0.0
630211,5,9,10170.0
630302,6,6,7860.0
630305,1,1,3870.0
630501,1,1,810.0
630502,3,3,7149.0
630561,7,7,7733.0
630606,3,3,2310.0
630611,2,2,4600.0
630702,1,1,4575.0
631001,7,8,13900.0
631002,4,4,11650.0
631003,2,3,3799.0
631004,1,1,2400.0
631006,3,3,5579.05
631051,2,2,975.0
631102,3,3,5080.0
631151,3,4,8165.0
631152,4,6,18690.0
631202,1,1,0.0
631209,6,7,8398.0
631402,4,4,14525.0
631501,19,19,32941.0
631502,12,12,17873.0
631551,1,1,5090.0
631552,4,4,3340.0
631561,5,5,9475.0
631601,1,2,6660.0
631604,1,1,1980.0
631605,4,4,7569.1
631702,1,1,299.0
632001,20,25,38289.0
632002,11,11,18647.85
632004,10,11,22388.0
632006,22,26,59903.5
632007,17,19,43914.0
632008,1,1,2900.0
632009,15,17,29821.0
632011,1,1,3420.0
632012,4,4,6705.0
632013,2,2,2800.0
632014,16,16,31493.0
632057,1,1,3584.1
632058,1,1,2975.0
632101,1,1,359.0
632102,1,1,1800.0
632103,1,1,1575.0
632104,2,2,5875.0
632105,1,1,2975.0
632106,1,1,1400.0
632114,1,1,764.0
632202,1,1,965.0
632209,2,2,2400.0
632301,5,5,7729.0
632313,1,1,1800.0
632316,2,2,3454.15
632319,1,1,1700.0
632401,4,5,9461.1
632402,1,1,459.0
632403,3,3,11200.0
632404,2,2,1509.0
632405,2,2,6950.0
632406,6,6,10958.0
632503,5,6,12245.0
632504,1,1,299.0
632505,1,1,1865.0
632506,1,1,3875.0
632508,1,1,3900.0
632509,7,8,16510.0
632510,1,1,1800.0
632513,11,14,29884.0
632515,2,3,7263.0
632517,1,1,900.0
632519,5,5,8393.1
632602,5,5,9529.0
632603,1,1,3675.0
632803,1,1,965.0
635001,21,22,39589.0
635002,4,4,5110.0
635101,1,2,4974.0
635103,7,9,17019.0
635104,2,3,3250.0
635105,4,5,5724.0
635107,3,4,6600.0
635108,1,1,1565.0
635109,97,111,201081.45
635110,17,18,35288.2
635111,1,1,1460.0
635112,4,5,5299.0
635113,12,13,34159.0
635114,3,3,8935.0
635116,1,2,4575.0
635117,8,8,16410.0
635119,2,2,1875.0
635120,1,1,2275.0
635121,2,3,4625.0
635124,1,1,1064.0
635126,29,34,56265.4
635202,2,2,8610.0
635203,1,1,2275.0
635206,5,6,11745.0
635207,3,3,7000.0
635301,1,1,3800.0
635303,1,1,199.0
635304,2,4,8415.0
635307,3,3,4825.0
635582,1,1,8368.2
635601,11,15,28809.0
635651,1,1,699.0
635751,12,12,25231.1
635752,1,1,1800.0
635801,1,1,810.0
635802,15,15,28201.3
635803,1,1,1575.0
635806,1,1,2900.0
635807,1,1,900.0
635809,2,2,6275.0
635810,11,11,19042.1
635851,4,5,4549.0
635852,2,2,4120.0
635853,2,2,5100.0
635901,3,3,4390.0
636001,8,8,12622.15
636002,4,4,8168.0
636003,7,8,11749.0
636004,9,10,16537.15
636005,9,11,10828.0
636006,6,6,6684.0
636007,27,30,38587.1
636008,13,13,26207.0
636009,3,4,7300.0
636010,3,3,4219.1
636011,1,1,284.05
636012,1,1,2575.0
636014,2,2,2900.0
636015,8,9,16229.05
636016,12,14,22811.0
636030,2,2,4400.0
636101,1,1,2050.0
636102,4,4,4865.0
636103,2,2,4974.0
636104,1,1,1990.0
636105,1,1,1875.0
636114,1,1,299.0
636115,3,3,6560.0
636116,1,1,0.0
636117,1,1,4475.0
636119,1,1,3800.0
636141,1,1,499.0
636201,8,8,11973.0
636204,1,1,2610.0
636302,5,5,6164.0
636303,1,1,299.0
636304,1,2,2800.0
636308,4,4,6615.0
636401,4,4,11260.0
636404,1,1,1200.0
636452,1,1,3600.0
636453,5,7,10552.1
636455,1,1,2275.0
636501,2,2,4864.0
636502,2,2,6435.0
636601,2,2,3073.0
636701,5,5,8790.0
636702,1,1,1500.0
636704,1,1,875.0
636705,7,7,13934.0
636708,1,1,764.0
636805,1,1,1064.0
636808,3,3,11060.0
636810,1,1,975.0
636903,2,3,2975.0
636905,1,1,60.0
637001,20,22,33320.1
637002,1,1,3240.0
637003,3,4,3822.2999999999997
637013,1,1,2575.0
637014,1,1,900.0
637017,1,1,970.0
637101,3,3,2249.0
637102,1,1,370.0
637103,2,2,1739.0
637202,1,1,2075.0
637203,2,2,2549.0
637205,2,2,1364.0
637207,1,1,1475.0
637208,2,3,2850.0
637209,7,15,15534.4
637211,5,6,10318.1
637214,5,5,5669.0
637301,4,4,5819.05
637303,1,2,0.0
637356,1,1,2150.0
637401,1,1,3800.0
637406,1,2,2799.0
637408,4,5,5673.0
637410,1,1,874.0
637502,3,3,2929.0
637503,1,1,1500.0
637504,2,2,7800.0
637505,1,1,1475.0
638001,11,14,24277.2
638002,15,15,21950.05
638003,7,7,8950.0
638004,2,2,3424.0
638005,5,6,8789.0
638006,2,2,1864.0
638008,2,2,4665.0
638009,3,3,4935.0
638011,6,6,14680.0
638012,5,5,9460.0
638052,18,21,40844.0
638055,1,1,2275.0
638056,5,5,7844.0
638057,1,1,0.0
638101,1,1,1400.0
638102,2,2,3485.0
638103,3,3,3934.1
638106,1,1,60.0
638107,1,1,698.0
638109,1,1,3475.0
638111,2,2,3350.0
638112,1,1,3600.0
638115,1,1,499.0
638153,1,2,2173.0
638181,1,1,3420.0
638182,3,3,5374.0
638183,5,5,7585.0
638301,5,5,10268.2
638312,2,3,5875.0
638314,1,1,874.0
638315,2,2,7575.0
638316,4,4,6975.0
638401,1,1,975.0
638402,3,3,6960.0
638451,1,1,694.1
638452,6,6,14728.0
638453,1,1,5075.0
638455,2,2,2924.0
638456,1,1,900.0
638458,3,4,6165.0
638459,1,1,1800.0
638461,3,4,6405.0
638476,3,3,2158.0
638501,5,7,7275.0
638506,1,1,1860.0
638656,3,3,1959.0
638657,2,2,1463.0
638660,1,1,259.0
638661,1,1,1695.0
638672,1,1,299.0
638673,1,1,1400.0
638701,4,4,8205.0
638703,1,1,299.0
638706,2,2,2865.0
639001,11,11,16039.0
639002,12,15,20845.3
639004,5,5,8604.0
639005,3,4,5999.0
639006,6,6,9990.05
639008,2,3,6599.0
639103,1,1,359.0
639104,3,3,4874.0
639114,1,1,999.0
639120,2,4,4862.3
639201,2,2,4099.0
639202,3,3,2858.0
639203,1,2,1980.0
641001,33,36,71236.0
641002,42,48,73176.0
641003,3,3,5685.0
641004,40,47,77575.54000000001
641005,34,38,55144.25
641006,45,47,75377.2
641007,13,15,10957.0
641008,14,14,25210.35
641009,14,15,22606.0
641010,14,16,35150.0
641011,10,10,12499.64
641012,17,18,28155.0
641014,23,24,25139.1
641015,19,28,49619.0
641016,16,21,40536.25
641017,6,6,7801.1
641018,27,34,46684.15
641019,10,11,20758.0
641020,7,7,12846.0
641021,11,13,16073.0
641022,10,14,22526.2
641023,13,15,18173.0
641024,6,6,6049.05
641025,21,21,32664.05
641026,6,6,10709.1
641027,15,18,25190.0
641028,13,19,24497.0
641029,18,20,31671.0
641030,8,8,12668.0
641031,5,5,9403.1
641032,5,5,7495.0
641033,1,1,2063.0
641034,3,5,8100.0
641035,53,64,94196.2
641036,16,20,20173.0
641037,21,26,40456.0
641038,20,24,29040.1
641039,5,6,7638.0
641041,25,26,37934.15
641042,16,19,16227.0
641043,7,8,9385.0
641044,7,9,10257.05
641045,33,39,55213.3
641046,17,18,26685.1
641047,7,7,10008.05
641048,10,11,15492.1
641049,8,9,8716.1
641050,6,7,12779.15
641062,12,12,18329.05
641096,1,1,0.0
641102,1,1,3800.0
641103,7,7,9713.0
641104,9,9,15792.0
641105,7,7,12879.0
641107,10,13,17440.0
641108,4,4,8235.0
641109,6,6,8074.0
641110,2,2,4830.0
641111,2,4,7280.0
641112,3,3,4358.0
641114,9,9,8587.0
641201,2,2,6875.0
641301,19,21,38139.0
641302,3,3,3900.0
641401,13,17,30338.0
641402,12,13,18715.0
641407,2,2,2975.0
641601,12,14,17865.1
641602,16,19,23513.1
641603,22,24,31066.15
641604,31,31,54340.0
641605,13,15,20292.0
641606,6,8,11292.0
641607,17,17,18685.35
641608,2,3,3229.15
641652,20,27,35360.0
641653,3,3,5568.0
641654,9,10,17208.15
641655,2,2,1035.0
641658,5,9,10648.0
641659,4,4,5150.0
641662,2,2,4034.0
641663,2,2,5475.0
641664,10,10,18389.0
641665,2,2,3635.0
641666,8,8,18889.1
641668,2,2,5400.0
641669,4,4,5608.0
641670,2,2,5769.0
641687,3,4,6915.0
642001,3,3,4949.0
642002,13,14,26160.07
642003,3,3,5220.0
642004,3,3,9774.0
642005,3,4,4534.2
642006,2,2,2864.0
642007,1,1,975.0
642014,1,1,1500.0
642035,1,1,299.0
642101,1,1,499.0
642102,1,1,900.0
642103,1,1,0.0
642104,3,4,4785.0
642109,1,1,1800.0
642110,1,1,2475.0
642112,2,4,11200.0
642117,2,2,2099.0
642122,1,4,8460.0
642125,1,1,1500.0
642126,11,11,23896.0
642127,1,1,3060.0
642128,3,3,7600.0
642134,1,1,1064.0
642154,6,6,9424.0
642201,1,1,2575.0
642203,1,1,1674.0
642204,1,1,2975.0
642205,1,1,0.0
643001,35,46,63282.2
643002,6,8,11500.0
643003,1,1,2575.0
643004,4,4,6957.1
643006,2,2,540.0
643020,1,1,800.0
643101,12,16,20803.0
643102,6,6,9689.0
643201,1,1,3654.15
643202,3,4,9050.0
643205,1,1,359.0
643211,1,1,3199.0
643212,2,2,2374.0
643214,1,1,259.0
643215,1,1,970.0
643216,1,1,1860.0
643217,8,9,12181.0
643218,3,3,11925.0
643223,1,1,3075.0
643225,1,1,900.0
643231,16,24,37138.15
643232,1,1,1575.0
643233,1,1,1800.0
643234,1,1,2275.0
643240,1,1,2975.0
670001,16,17,21271.1
670002,4,4,2212.0
670003,4,5,8279.0
670004,5,5,6759.0
670005,2,2,4009.15
670006,6,7,9152.05
670007,4,4,4047.0
670009,8,8,13624.0
670010,2,3,6375.0
670011,3,3,6039.0
670012,7,8,10168.1
670013,2,2,3675.0
670014,3,5,3900.0
670017,2,2,3300.0
670018,1,1,810.0
670101,8,8,15227.15
670102,5,5,6514.0
670103,4,4,10974.0
670104,6,9,12044.0
670106,1,1,1620.0
670107,2,3,3630.0
670141,1,1,1244.1
670142,1,1,0.0
670301,3,3,4004.0
670302,1,1,2675.0
670303,1,1,1875.0
670307,11,11,17006.0
670308,1,1,299.0
670309,2,2,5400.0
670310,3,3,6025.0
670325,1,1,680.0
670327,1,1,465.0
670331,1,3,1257.0
670332,1,1,1800.0
670334,1,1,1875.0
670353,3,3,5950.0
670501,1,1,4374.0
670503,1,1,2500.0
670504,3,3,9685.0
670511,2,4,6199.0
670521,1,2,1074.0
670561,1,1,2050.0
670562,3,4,5725.0
670563,5,6,4063.0
670571,6,8,10269.0
670581,2,2,4010.0
670582,1,1,5800.0
670591,2,3,6300.0
670592,3,5,5964.05
670595,1,1,1800.0
670597,1,1,1860.0
670601,2,2,2624.0
670604,1,1,1960.0
670612,1,2,3420.0
670622,2,2,2159.0
670632,3,3,5650.0
670633,1,1,764.0
670641,1,1,1800.0
670642,3,4,2899.0
670643,5,5,6124.0
670645,4,5,4847.0
670646,2,3,3275.0
670650,2,2,1163.0
670661,2,2,5470.0
670662,1,1,1299.0
670663,5,5,10079.0
670671,3,6,10058.0
670672,1,1,299.0
670673,2,2,2965.0
670674,1,1,259.0
670676,1,1,1800.0
670692,2,2,4575.0
670701,5,6,11824.0
670702,4,5,6629.0
670703,6,6,8450.0
670704,4,5,15474.0
670705,1,1,1980.0
670706,2,2,2265.0
670721,2,2,3974.0
670731,1,2,1348.2
670741,2,2,3675.0
671121,14,15,26949.0
671122,3,3,4385.0
671123,5,5,6663.0
671124,6,7,12375.0
671310,1,1,3300.0
671314,3,3,5574.0
671315,8,10,19532.2
671316,4,4,5005.0
671317,4,4,1908.0
671318,2,3,2435.0
671319,2,2,5789.1
671320,1,1,1350.0
671321,7,7,9147.0
671322,7,8,11537.0
671323,9,9,15000.0
671324,3,3,6670.639999999999
671348,1,1,764.0
671531,5,5,5934.0
671532,1,1,3300.0
671533,3,4,3735.0
671541,5,5,8373.0
671543,3,3,3924.0
671551,4,6,8680.0
671552,1,1,1500.0
673001,16,17,33368.0
673002,9,9,14299.0
673003,4,4,8249.0
673004,10,12,17097.2
673005,11,12,23058.1
673006,6,7,5638.0
673007,4,4,3873.64
673008,4,4,3484.0
673009,5,5,6873.0
673010,8,11,13400.0
673011,5,5,2497.0
673012,3,3,3053.0
673014,4,5,4694.0
673015,1,1,3800.0
673016,9,9,12312.0
673017,9,10,12153.0
673019,3,3,2458.0
673020,6,9,12073.0
673021,2,4,6604.2
673027,3,4,4650.0
673028,3,4,4860.0
673029,3,3,3598.0
673032,9,9,11697.0
673101,4,4,7765.0
673102,2,2,4474.0
673103,2,2,5550.0
673104,5,5,5103.0
673106,3,3,6615.0
673121,5,5,6664.1
673122,7,8,12658.0
673123,1,1,0.0
673124,1,1,2900.0
673301,1,1,764.0
673303,2,2,1498.1999999999998
673304,1,1,1500.0
673305,1,1,975.0
673307,3,3,5574.0
673308,3,4,1163.0
673310,4,4,9814.0
673312,1,1,299.0
673313,1,1,1800.0
673314,1,1,1875.0
673315,1,1,2965.0
673323,3,3,12550.0
673328,2,2,4934.0
673501,1,1,3120.0
673502,1,1,975.0
673504,1,1,700.0
673506,2,2,4865.0
673507,3,3,3860.0
673508,2,2,1324.0
673509,1,1,5075.0
673513,1,1,3875.0
673521,1,1,764.0
673522,1,1,3800.0
673525,1,1,975.0
673527,1,1,865.0
673529,2,2,7675.0
673534,1,1,900.0
673542,2,2,4063.05
673570,2,2,3420.0
673571,3,3,5435.0
673572,2,2,2039.0
673573,2,2,1159.0
673574,1,1,1800.0
673576,1,1,699.0
673577,2,2,2639.0
673579,2,2,2375.0
673580,1,1,3590.0
673585,1,1,3115.0
673586,5,5,6809.0
673591,5,5,8149.0
673592,6,7,17193.0
673595,2,2,4560.0
673596,2,2,3299.0
673601,9,10,14617.3
673602,4,4,5074.0
673603,1,1,399.0
673611,2,2,3150.0
673612,3,3,5534.0
673613,1,1,1860.0
673614,1,1,0.0
673616,2,2,1884.0
673631,3,3,2334.0
673632,4,4,7049.0
673633,3,4,5820.0
673634,1,1,1500.0
673636,5,5,6273.0
673637,2,2,6450.0
673638,3,3,6273.0
673639,5,6,8349.0
673641,4,4,6964.0
673647,1,1,3800.0
673655,2,3,8219.0
676101,2,2,2224.0
676102,6,6,6404.0
676104,2,2,665.0
676105,6,8,7248.2
676108,1,1,3900.0
676121,3,4,2575.0
676122,3,4,2983.1
676123,4,4,5053.0
676301,2,2,1298.0
676302,1,1,1500.0
676303,4,4,6132.0
676304,3,3,2259.0
676305,1,1,3675.0
676306,5,5,7935.0
676307,2,2,2665.0
676309,1,1,1500.0
676311,1,1,2965.0
676313,1,1,975.0
676317,1,1,1700.0
676319,1,1,0.0
676501,2,2,1463.0
676503,3,3,4250.0
676504,1,1,999.0
676505,4,4,6108.5
676508,1,1,3075.0
676517,2,2,3435.0
676519,7,8,18993.0
676521,2,2,5030.0
676523,1,1,764.0
676528,1,1,700.0
676552,3,3,3365.0
676553,2,2,6200.0
676561,2,3,5265.0
