Clinic Loc,Zip,SubCity,City,State,qty,revenue
Kanka,829104,Bokaro,Bokaro,Jharkhand,117,80000.0
Kanka,829106,-,-,-,25,19000.0
Kanka,829107,Bermo,Bokaro,Jharkhand,36,30000.0
Kanka,829109,Ramgarh,Ramgarh,-,46,30000.0
Kanka,829110,Gola,-,-,110,71000.0
Kanka,829112,Gomia,Bokaro,Jharkhand,11,11000.0
Kanka,829116,-,-,-,54,38000.0
Kanka,829117,Ramgarh,Ramgarh,Jharkhand,128,92000.0
Kanka,829118,Patratu,Ramgarh,Jharkhand,45,30000.0
Kanka,829119,Patratu,Hazaribag,Jharkhand,138,88000.0
Kanka,829122,Ramgarh Cantt,Ramgarh,Jharkhand,496,324000.0
Kanka,829123,Tenughat,Bokaro,Jharkhand,1,1000.0
Kanka,829128,Bermo,Bokaro,Jharkhand,42,33000.0
Kanka,829134,Patratu,Ramgarh,Jharkhand,7,6000.0
Kanka,829135,Patratu,Ramgarh,Jharkhand,1,1000.0
Kanka,829143,Patratu,Ramgarh,Jharkhand,10,10000.0
Kanka,829144,Nawadih,Bokaro,Jharkhand,56,38500.0
Kanka,829202,Balumath,Palamau,Jharkhand,46,34000.0
Kanka,829204,Latehar,Latehar,Jharkhand,53,33000.0
Kanka,829205,Mander,Ranchi,Jharkhand,169,101000.0
Kanka,829206,Latehar,Latehar,Jharkhand,104,73000.0
Kanka,829207,Latehar,Latehar,Jharkhand,116,70000.0
Kanka,829210,Dakra,Ranchi,Jharkhand,69,47000.0
Kanka,829301,Bokaro,Bokaro,Jharkhand,7,7000.0
Kanka,831001,Sakchi,East Singhbhum,Jharkhand,223,144500.0
Kanka,831002,Jamshedpur,East Singhbhum,Jharkhand,375,233000.0
Kanka,831003,Golmuri,East Singhbhum,Jharkhand,182,110000.0
Kanka,831004,Jamshedpur,East Singhbhum,Jharkhand,456,289000.0
Kanka,831005,Kadma,East Singhbhum,Jharkhand,283,188000.0
Kanka,831006,Jugsalai,East Singhbhum,Jharkhand,53,30000.0
Kanka,831009,Agrico,East Singhbhum,Jharkhand,156,101000.0
Kanka,831011,East Singhbhum,East Singhbhum,Jharkhand,202,128000.0
Kanka,831012,Dhalbhum,East Singhbhum,Jharkhand,458,321500.0
Kanka,831013,Seraikela-kharsawan,Seraikela-kharsawan,Jharkhand,175,136500.0
Kanka,831014,Jamshedpur,Seraikela-kharsawan,Jharkhand,56,38500.0
Kanka,831015,Gobindpur,East Singhbhum,Jharkhand,113,76000.0
Kanka,831017,Baridih Colony,East Singhbhum,Jharkhand,30,23000.0
Kanka,831019,East Singhbhum,East Singhbhum,Jharkhand,61,38500.0
Kanka,831109,-,-,-,1,1000.0
Kanka,832104,Dumaria,East Singhbhum,Jharkhand,53,40000.0
Kanka,832107,Dhalbhum,Seraikela-kharsawan,Jharkhand,8,8500.0
Kanka,832108,Seraikella Kharsawan,Seraikela-kharsawan,Jharkhand,21,19000.0
Kanka,832110,Azadnagar,East Singhbhum,Jharkhand,101,63000.0
Kanka,832210,-,-,-,52,30000.0
Kanka,832401,Seraikella Kharsawan,Seraikela-kharsawan,Jharkhand,106,74000.0
Kanka,832402,Kandra,Seraikela-kharsawan,Jharkhand,48,34000.0
Kanka,832404,Seraikella Kharsawan,Seraikela-kharsawan,Jharkhand,11,8500.0
Kanka,833101,West Singhbhum,Seraikela-kharsawan,Jharkhand,47,33000.0
Kanka,833102,Chakradharpur,West Singhbhum,Jharkhand,271,154500.0
Kanka,833104,Chakradharpur,West Singhbhum,Jharkhand,47,30000.0
Kanka,833105,Sonua,West Singhbhum,Jharkhand,9,8500.0
Kanka,833201,Chaibasa,West Singhbhum,Jharkhand,203,135500.0
Kanka,833203,Jagganathpur,West Singhbhum,Jharkhand,48,33000.0
Kanka,833204,Chaibasa,West Singhbhum,Jharkhand,224,148000.0
Kanka,833215,Jhinkpani,West Singhbhum,Jharkhand,58,33000.0
Kanka,833216,Kharsawangarh,Seraikela-kharsawan,Jharkhand,55,33000.0
Kanka,833219,Seraikella,Seraikela-kharsawan,Jharkhand,89,60000.0
Kanka,833220,-,-,-,45,38000.0
Kanka,834001,Ranchi,Ranchi,Jharkhand,3086,2087210.7
Kanka,834002,Ranchi,Ranchi,Jharkhand,1667,1081500.0
Kanka,834003,Ranchi,Ranchi,Jharkhand,1358,879000.0
Kanka,834004,Ranchi,Lohardaga,Jharkhand,749,511100.0
Kanka,834005,Ranchi,Ranchi,Jharkhand,850,578000.0
Kanka,834006,Ranchi,Ranchi,Jharkhand,672,446000.0
Kanka,834007,Ranchi,-,-,45,30000.0
Kanka,834008,Ranchi,Ranchi,Jharkhand,1067,717500.0
Kanka,834009,Ranchi,Ranchi,Jharkhand,887,611000.0
Kanka,834010,Namkum,Ranchi,Jharkhand,513,359000.0
Kanka,834011,Ranchi,Ranchi,Jharkhand,344,242000.0
Kanka,834012,Ranchi,Ranchi,Jharkhand,6,7000.0
Kanka,834149,-,-,-,1,2000.0
Kanka,834217,-,-,-,74,38000.0
Kanka,834303,-,-,-,17,10000.0
Kanka,834401,-,-,-,1,2000.0
Kanka,834522,-,-,-,52,30000.0
Kanka,835101,Silli,Ranchi,Jharkhand,60,40000.0
Kanka,835102,Silli,Ranchi,Jharkhand,70,51000.0
Kanka,835103,Angara,Ranchi,Jharkhand,360,223000.0
Kanka,835201,Bano,Simdega,Jharkhand,24,17000.0
Kanka,835202,Bero,Ranchi,Jharkhand,45,31000.0
Kanka,835203,Gumla,Gumla,Jharkhand,1,1000.0
Kanka,835204,Bundu,Ranchi,Jharkhand,26,18000.0
Kanka,835206,Chainpur,Gumla,Jharkhand,12,8500.0
Kanka,835207,Gumla,Gumla,Jharkhand,457,286000.0
Kanka,835209,Karra,Ranchi,Jharkhand,27,23000.0
Kanka,835210,Khunti,Ranchi,Jharkhand,316,216000.0
Kanka,835213,Kuru,Lohardaga,Jharkhand,54,38500.0
Kanka,835214,Mandar,Gumla,Jharkhand,374,254000.0
Kanka,835215,Ranchi,Ranchi,Jharkhand,2,3000.0
Kanka,835216,Bandgaon,West Singhbhum,Jharkhand,68,41500.0
Kanka,835217,Ranchi,Ranchi,Jharkhand,133,104000.0
Kanka,835218,Lohardaga,Lohardaga,Jharkhand,57,33000.0
Kanka,835219,Ormanjhi,Ranchi,Jharkhand,181,116000.0
Kanka,835221,Ranchi,Ranchi,Jharkhand,83,58000.0
Kanka,835222,Ratu,Ranchi,Jharkhand,420,280500.0
Kanka,835223,Simdega,Simdega,Jharkhand,238,145000.0
Kanka,835225,Tamar,Ranchi,Jharkhand,10,11000.0
Kanka,835226,-,-,-,59,38000.0
Kanka,835227,Kamdara,Gumla,Jharkhand,144,94000.0
Kanka,835229,Basia,Gumla,Jharkhand,56,33000.0
Kanka,835235,Simdega,Khunti,Jharkhand,1,1000.0
Kanka,835301,Itki,Ranchi,Jharkhand,211,142000.0
Kanka,835302,Ohardaga,Gumla,Jharkhand,468,353000.0
Kanka,835303,Ratu,Ranchi,Jharkhand,324,198000.0
Kanka,835315,-,-,-,44,33000.0
Kanka,835324,Ranchi,Ranchi,Jharkhand,14,9500.0
Kanka,835330,-,-,-,12,8500.0
Kanka,837438,Bundu,Ranchi,Jharkhand,59,33000.0
Kanka,838113,-,-,-,12,8500.0
Kanka,839112,-,-,-,39,30000.0
Kanka,840006,-,-,-,52,30000.0
Kanka,841436,Gopalganj,Gopalganj,Bihar,9,10000.0
Kanka,842002,Mushahari,Muzaffarpur,Jharkhand,1,1000.0
Kanka,843101,-,-,-,50,30000.0
Kanka,847211,Madhubani,Madhubani,Bihar,51,30000.0
Kanka,851129,Begusarai,Begusarai,Bihar,11,10500.0
Kanka,854103,Katihar,Katihar,Bihar,45,33000.0
Kanka,854331,Araria,Araria,Bihar,13,10000.0
Kanka,855101,Kishanganj,Kishanganj,Bihar,1,2000.0
Kankarbagh,10700,-,-,-,44,30000.0
Kankarbagh,80001,-,-,-,65,38000.0
Kankarbagh,141010,Ludhiana,Ludhiana,Punjab,1,2000.0
Kankarbagh,201010,Ghaziabad,Ghaziabad,Uttar Pradesh,92,60000.0
Kankarbagh,232326,Zamania,Ghazipur,Uttar Pradesh,24,20000.0
Kankarbagh,273303,Maharajganj,Maharajganj,Uttar Pradesh,10,7500.0
Kankarbagh,401107,Thane,Mumbai,Maharashtra,45,30000.0
Kankarbagh,431001,Aurangabad,Aurangabad,Maharashtra,1,2000.0
Kankarbagh,700001,Kolkata,Kolkata,West Bengal,25,20000.0
Kankarbagh,713301,Jamuria,Paschim Bardhaman,West Bengal,24,20000.0
Kankarbagh,732201,Kaliachak,Malda,West Bengal,75,38000.0
Kankarbagh,742225,Murshidabad,Murshidabad,West Bengal,51,30000.0
Kankarbagh,759019,Hindol,Dhenkanal,Odisha,8,10000.0
Kankarbagh,759128,Balimi,Dhenkanal,Odisha,26,20000.0
Kankarbagh,759146,Kamakhyanagar,Dhenkanal,Odisha,6,5000.0
Kankarbagh,768027,Attabira,Bargarh,Odisha,39,30000.0
Kankarbagh,800001,Phulwari,Patna,Bihar,1259,898100.0
Kankarbagh,800002,Phulwari,Patna,Bihar,801,511500.0
Kankarbagh,800003,Phulwari,Patna,Bihar,95,61000.0
Kankarbagh,800004,Sampatchak,Patna,Bihar,167,107000.0
Kankarbagh,800006,Sampatchak,Patna,Bihar,222,165000.0
Kankarbagh,800007,Sampatchak,Patna,Bihar,392,294500.0
Kankarbagh,800008,Sampatchak,Patna,Bihar,506,329000.0
Kankarbagh,800009,Patna Sadar,Patna,Bihar,101,67500.0
Kankarbagh,800010,Phulwari,Patna,Bihar,91,57000.0
Kankarbagh,800011,Dinapur-Cum-Khagaul,Patna,Bihar,148,110000.0
Kankarbagh,800013,Phulwari,Patna,Bihar,240,158000.0
Kankarbagh,800014,Phulwari,Patna,Bihar,774,496000.0
Kankarbagh,800015,-,-,-,40,30000.0
Kankarbagh,800016,Sampatchak,Patna,Bihar,150,86500.0
Kankarbagh,800018,Dinapur-Cum-Khagaul,Patna,Bihar,16,13000.0
Kankarbagh,800020,Sampatchak,Patna,Bihar,1784,1240000.0
Kankarbagh,800023,Phulwari,Patna,Bihar,27,20000.0
Kankarbagh,800024,Phulwari,Patna,Bihar,323,214500.0
Kankarbagh,800025,Phulwari,Patna,Bihar,283,182000.0
Kankarbagh,800026,Sampatchak,Patna,Bihar,251,194000.0
Kankarbagh,800027,Sampatchak,Patna,Bihar,168,120000.0
Kankarbagh,800201,-,-,-,40,31000.0
Kankarbagh,801101,-,-,-,18,11000.0
Kankarbagh,801103,Bihta,Patna,Bihar,127,99000.0
Kankarbagh,801104,Paliganj,Patna,Bihar,6,5000.0
Kankarbagh,801105,Dinapur-Cum-Khagaul,Patna,Bihar,283,176000.0
Kankarbagh,801108,Danapur,Patna,Bihar,126,71000.0
Kankarbagh,801109,Danapur,Patna,Bihar,56,42000.0
Kankarbagh,801110,Paliganj,Patna,Bihar,26,20000.0
Kankarbagh,801111,-,-,-,14,11000.0
Kankarbagh,801112,Danapur,Patna,Bihar,29,25000.0
Kankarbagh,801113,Patna Sadar,Patna,Bihar,10,12000.0
Kankarbagh,801301,Ekangersarai,Nalanda,Bihar,2,3000.0
Kankarbagh,801302,Hilsa,Nalanda,Bihar,203,133000.0
Kankarbagh,801303,Islampur,Nalanda,Bihar,170,93500.0
Kankarbagh,801304,Karaipersurai,Nalanda,Bihar,6,5000.0
Kankarbagh,801305,Nagarnausa,Nalanda,Bihar,67,39000.0
Kankarbagh,801503,Dinapur-cum-Khagaul,Patna,Bihar,576,403500.0
Kankarbagh,801505,Patna Sadar,Patna,Bihar,592,368000.0
Kankarbagh,801506,Phulwari,Patna,Bihar,7,6000.0
Kankarbagh,802101,Buxar,Buxar,Bihar,39,30500.0
Kankarbagh,802113,Rajpur,Buxar,-,1,1000.0
Kankarbagh,802117,Rajpur,Buxar,-,9,10500.0
Kankarbagh,802119,Dumraon,Buxar,Bihar,26,21000.0
Kankarbagh,802129,-,-,-,1,2000.0
Kankarbagh,802133,Dumraon,Buxar,Bihar,9,10000.0
Kankarbagh,802152,Jagdishpur,Bhojpur,Bihar,25,24500.0
Kankarbagh,802163,Koilwar,Bhojpur,Bihar,55,35000.0
Kankarbagh,802165,Jagdishpur,Bhojpur,Bihar,1,2000.0
Kankarbagh,802201,Arrah,Bhojpur,Bihar,23,20000.0
Kankarbagh,802202,-,-,-,23,22000.0
Kankarbagh,802203,Piru,Bhojpur,Bihar,1,1000.0
Kankarbagh,802204,Piru,Bhojpur,Bihar,25,20000.0
Kankarbagh,802206,Arrah,Bhojpur,Bihar,47,34000.0
Kankarbagh,802207,Piro,Bhojpur,Bihar,35,27500.0
Kankarbagh,802212,Bikramganj,Rohtas,Bihar,81,39000.0
Kankarbagh,802213,-,-,-,109,68000.0
Kankarbagh,802223,Piru,Bhojpur,-,1,1000.0
Kankarbagh,802226,-,-,-,65,38000.0
Kankarbagh,802251,-,-,-,9,10000.0
Kankarbagh,802301,Arrah,Bhojpur,Bihar,414,257400.0
Kankarbagh,802302,Arrah,Bhojpur,Bihar,7,5000.0
Kankarbagh,802303,-,-,-,48,25500.0
Kankarbagh,802316,-,-,-,1,1000.0
Kankarbagh,803001,Patna,-,-,66,43000.0
Kankarbagh,803016,-,-,-,11,10500.0
Kankarbagh,803101,Bihar,Nalanda,Uttar Pradesh,297,228000.0
Kankarbagh,803110,Harnaut,Nalanda,Bihar,46,31000.0
Kankarbagh,803114,Ben,Nalanda,Bihar,8,10000.0
Kankarbagh,803117,Rajgir,Nalanda,Bihar,27,20000.0
Kankarbagh,803118,Nursarai,Nalanda,Bihar,9,10000.0
Kankarbagh,803160,-,-,-,76,38000.0
Kankarbagh,803201,Fatwah,Patna,Bihar,62,42000.0
Kankarbagh,803202,Khusrupur,Patna,Bihar,81,62000.0
Kankarbagh,803203,Fatwa,Patna,Bihar,1,1000.0
Kankarbagh,803212,Athmalgola,Patna,Bihar,111,56000.0
Kankarbagh,803213,Bind,Patna,Uttar Pradesh,203,124500.0
Kankarbagh,803214,Barh,Patna,Bihar,64,50000.0
Kankarbagh,803221,-,-,-,27,22000.0
Kankarbagh,803301,Mokama,Patna,Bihar,1,1000.0
Kankarbagh,803302,Ghoshwari,Patna,Bihar,68,41000.0
Kankarbagh,803327,-,-,-,116,68000.0
Kankarbagh,804401,Arwal,Gaya,Bihar,51,30000.0
Kankarbagh,804404,Town Block Gaya,Gaya,Bihar,44,30000.0
Kankarbagh,804405,-,-,-,73,38000.0
Kankarbagh,804405,Jehanabad,Jehanabad,-,165,91000.0
Kankarbagh,804408,Jehanabad,Jehanabad,Bihar,151,85000.0
Kankarbagh,804417,Jehanabad,Jehanabad,Bihar,75,38000.0
Kankarbagh,804419,Karpi,Arwal,-,2,3000.0
Kankarbagh,804421,Kurtha,Gaya,Bihar,52,41500.0
Kankarbagh,804422,-,-,-,146,83000.0
Kankarbagh,804425,Jehanabad,Jehanabad,Bihar,18,12000.0
Kankarbagh,804427,Jehanabad,Jehanabad,Bihar,84,55500.0
Kankarbagh,804432,-,-,-,101,50000.0
Kankarbagh,804451,Masaurhi,Patna,Bihar,44,42000.0
Kankarbagh,804452,Masaurhi,Patna,Bihar,113,80000.0
Kankarbagh,804453,Masaurhi,Patna,Bihar,322,214000.0
Kankarbagh,805106,-,-,-,44,30000.0
Kankarbagh,805107,Roh,Nawada,Bihar,1,1000.0
Kankarbagh,805110,Nawadha,Nawada,Uttar Pradesh,1,2000.0
Kankarbagh,805111,-,-,-,34,15000.0
Kankarbagh,805112,Pakribarawan,Nawada,Bihar,125,78000.0
Kankarbagh,805123,Nardiganj,Nawada,Bihar,25,23000.0
Kankarbagh,805124,Pakribarawan,Nawada,Bihar,216,139000.0
Kankarbagh,805126,-,-,-,82,45000.0
Kankarbagh,805127,Sirdala,Nawada,Bihar,88,60000.0
Kankarbagh,805131,-,-,-,15,13000.0
Kankarbagh,808160,-,-,-,1,2000.0
Kankarbagh,811101,Sheopursarai,Sheikhpura,Bihar,68,56000.0
Kankarbagh,811103,-,-,-,46,32000.0
Kankarbagh,811106,Samho,Begusarai,Bihar,67,40000.0
Kankarbagh,811201,Munger,Munger,Bihar,143,99000.0
Kankarbagh,811202,Khagaria,Khagaria,Bihar,195,111000.0
Kankarbagh,811213,Hawelikhragpur,Munger,Bihar,1,1000.0
Kankarbagh,811214,Jamalpur,Munger,Bihar,154,75500.0
Kankarbagh,811305,Gidhaur,Jamui,Bihar,1,1000.0
Kankarbagh,811306,-,-,-,6,5000.0
Kankarbagh,811307,Jamui,Jamui,Bihar,40,26500.0
Kankarbagh,811308,Chandan,-,-,92,58000.0
Kankarbagh,811310,Surajgarha,Lakhisarai,Bihar,88,61500.0
Kankarbagh,811311,Ramgarh,Munger,Bihar,63,54000.0
Kankarbagh,811314,Sono,Jamui,Bihar,11,10000.0
Kankarbagh,811317,Khaira,Jamui,Bihar,51,42000.0
Kankarbagh,812001,Jagdishpur,Bhagalpur,Bihar,196,141500.0
Kankarbagh,812003,Jagdishpur,Bhagalpur,Bihar,198,140000.0
Kankarbagh,812005,Jagdishpur,Bhagalpur,Bihar,43,40000.0
Kankarbagh,813108,Sahkund,Bhagalpur,Bihar,26,20000.0
Kankarbagh,813109,Rajoun,Banka,Bihar,66,38000.0
Kankarbagh,813201,Bausi,Banka,Bihar,99,72000.0
Kankarbagh,813205,Kahalgoan,Bhagalpur,Bihar,10,10500.0
Kankarbagh,813209,Pripainti,Bhagalpur,Bihar,10,10000.0
Kankarbagh,813211,Shambhuganj,Munger,Jharkhand,18,11000.0
Kankarbagh,813222,Kahalgoan,Bhagalpur,Bihar,48,30000.0
Kankarbagh,813321,-,-,-,46,33000.0
Kankarbagh,814156,Godda,-,-,63,38000.0
Kankarbagh,815314,Deori,Giridh,Jharkhand,25,21000.0
Kankarbagh,816107,Pakur,Pakur,Jharkhand,46,30000.0
Kankarbagh,816109,Taljhari,Sahibganj,Jharkhand,23,22000.0
Kankarbagh,821108,Mohania,Kaimur (Bhabua),Bihar,7,10000.0
Kankarbagh,821113,Sasaram,Rohtas,Bihar,1,2000.0
Kankarbagh,821115,Sasaram,Rohtas,Bihar,88,48000.0
Kankarbagh,821307,Dehri,Rohtas,Bihar,1,1000.0
Kankarbagh,821311,-,-,-,1,2000.0
Kankarbagh,821312,Tilouthu,Rohtas,Bihar,30,20000.0
Kankarbagh,822002,-,-,-,68,38000.0
Kankarbagh,822116,Japla,Palamau,Jharkhand,11,10000.0
Kankarbagh,823001,Gaya,Gaya,Bihar,364,250500.0
Kankarbagh,823002,Town Block Gaya,Gaya,Bihar,58,41000.0
Kankarbagh,823003,Gaya,Gaya,Bihar,33,28500.0
Kankarbagh,824101,Aurangabad,Aurangabad(BH),Bihar,181,128500.0
Kankarbagh,824102,Aurangabad,Aurangabad(BH),Bihar,111,61500.0
Kankarbagh,824112,-,-,-,75,38000.0
Kankarbagh,824120,Haspura,Aurangabad(BH),Bihar,26,20000.0
Kankarbagh,824122,Rafiganj,Aurangabad(BH),-,70,50000.0
Kankarbagh,824123,Kutumba,Aurangabad(BH),Bihar,130,100000.0
Kankarbagh,824125,Rafiganj,Aurangabad(BH),Bihar,44,30000.0
Kankarbagh,824128,-,-,-,41,30000.0
Kankarbagh,824143,Daudnagar,Aurangabad(BH),Bihar,9,10000.0
Kankarbagh,824203,Goh,Aurangabad(BH),Bihar,1,1000.0
Kankarbagh,824205,Gurua,Gaya,Bihar,26,20000.0
Kankarbagh,824210,Raniganj,-,-,56,38000.0
Kankarbagh,824211,-,-,-,247,143000.0
Kankarbagh,824231,Bodhgaya,Gaya,Bihar,6,5000.0
Kankarbagh,824232,-,-,-,52,38000.0
Kankarbagh,824236,Tekari,Gaya,Bihar,40,35000.0
Kankarbagh,827003,Chas,Bokaro,Jharkhand,8,10000.0
Kankarbagh,828132,Dhanbad,Dhanbad,-,49,33000.0
Kankarbagh,828302,-,-,-,74,38000.0
Kankarbagh,832123,-,-,-,27,20000.0
Kankarbagh,837102,-,-,-,21,18000.0
Kankarbagh,840135,-,-,-,10,7500.0
Kankarbagh,841101,Chapra,Saran,Bihar,19,12000.0
Kankarbagh,841205,Manjhi,Saran,-,8,10000.0
Kankarbagh,841211,Chapra,Saran,Bihar,1,1000.0
Kankarbagh,841215,Chapra,Saran,-,42,31000.0
Kankarbagh,841216,-,-,-,82,52000.0
Kankarbagh,841226,Siwan,Siwan,Bihar,47,35000.0
Kankarbagh,841227,Siwan,Siwan,Bihar,12,11500.0
Kankarbagh,841231,Siwan,Siwan,Bihar,1,1000.0
Kankarbagh,841232,Siwan,Siwan,Bihar,115,87000.0
Kankarbagh,841236,Siwan,Siwan,Bihar,11,10000.0
Kankarbagh,841301,Chapra,Saran,Bihar,418,305000.0
Kankarbagh,841313,Manjhi,-,-,140,76000.0
Kankarbagh,841316,Chapra,Saran,-,1,1000.0
Kankarbagh,841401,-,-,-,17,11000.0
Kankarbagh,841406,Siwan,Siwan,Bihar,86,65000.0
Kankarbagh,841417,Bhagwanpur Hat,Siwan,Bihar,22,22000.0
Kankarbagh,841423,-,-,-,24,22000.0
Kankarbagh,841424,Chapra,Saran,Bihar,25,21000.0
Kankarbagh,841428,Gopalganj,Gopalganj,Bihar,138,97000.0
Kankarbagh,841434,Siwan,Siwan,Bihar,40,33000.0
Kankarbagh,841437,Gopalganj,Gopalganj,Bihar,32,15000.0
Kankarbagh,841438,Gopalganj,Gopalganj,Bihar,51,42000.0
Kankarbagh,841440,Gopal;ganj,Gopalganj,Bihar,236,146000.0
Kankarbagh,841441,Gopalganj,Gopalganj,Bihar,10,10000.0
Kankarbagh,842001,Muzaffarpur,Muzaffarpur,Bihar,800,559000.0
Kankarbagh,842002,Mushahari,Muzaffarpur,Jharkhand,466,276500.0
Kankarbagh,842003,Mushahari,Muzaffarpur,Bihar,87,76000.0
Kankarbagh,842004,-,-,-,119,79000.0
Kankarbagh,842005,-,-,-,50,38000.0
Kankarbagh,843104,-,-,-,28,22000.0
Kankarbagh,843105,Sakra,Muzaffarpur,Bihar,1,1000.0
Kankarbagh,843108,Kanti,Muzaffarpur,Bihar,1,1000.0
Kankarbagh,843109,-,-,-,35,22000.0
Kankarbagh,843111,-,-,-,54,38000.0
Kankarbagh,843112,Paroo,Muzaffarpur,Bihar,53,33000.0
Kankarbagh,843113,Bandra,Muzaffarpur,Bihar,225,139000.0
Kankarbagh,843118,Bochaha,Muzaffarpur,Bihar,1,1000.0
Kankarbagh,843120,-,-,-,23,22000.0
Kankarbagh,843125,-,-,-,32,15000.0
Kankarbagh,843127,-,-,-,82,45000.0
Kankarbagh,843128,Minapur,Muzaffarpur,Bihar,113,90000.0
Kankarbagh,843146,Madhubani,-,-,38,30000.0
Kankarbagh,843301,Dumra,Sitamarhi,Bihar,107,83000.0
Kankarbagh,843302,Dumra,Sitamarhi,Bihar,74,66000.0
Kankarbagh,843311,R.saidpur,Sitamarhi,Bihar,66,41000.0
Kankarbagh,843317,Sonbarsa,Sitamarhi,-,54,40000.0
Kankarbagh,843321,Katra,Muzaffarpur,Bihar,9,10000.0
Kankarbagh,843325,Parsauni,Sitamarhi,-,20,21000.0
Kankarbagh,843329,Sheohar,Sheohar,Bihar,51,30000.0
Kankarbagh,843331,-,-,-,21,22000.0
Kankarbagh,843332,-,-,-,26,22000.0
Kankarbagh,843333,Nanpur,Sitamarhi,Bihar,44,25000.0
Kankarbagh,844101,Hajipur,Vaishali,Bihar,238,156000.0
Kankarbagh,844112,Kurhani,Vaishali,-,24,21000.0
Kankarbagh,844114,Bhagwanpur,Vaishali,Bihar,39,33000.0
Kankarbagh,844115,-,-,-,88,68000.0
Kankarbagh,844117,Lalganj,Vaishali,-,25,21000.0
Kankarbagh,844118,Kurhanni,Muzaffarpur,Bihar,34,34000.0
Kankarbagh,844120,-,-,-,68,38000.0
Kankarbagh,844121,Lalganj,Vaishali,Bihar,23,23500.0
Kankarbagh,844122,Chehrakala,Vaishali,Bihar,76,50000.0
Kankarbagh,844123,Bhagwanpur,Vaishali,Bihar,19,14000.0
Kankarbagh,844124,Rajapakar,Vaishali,Bihar,20,17000.0
Kankarbagh,844127,Kurhani,Muzaffarpur,Bihar,47,34000.0
Kankarbagh,844139,-,-,-,1,1000.0
Kankarbagh,844501,Patori,Samastipur,-,1,1000.0
Kankarbagh,844502,Bidupur,Vaishali,Bihar,78,60000.0
Kankarbagh,844503,-,-,-,62,38000.0
Kankarbagh,844504,Sahdei Bujurg,Vaishali,Bihar,81,50000.0
Kankarbagh,844505,Jhandaha,Vaishali,Bihar,48,33000.0
Kankarbagh,844506,Sahdei Bujurg,Vaishali,Bihar,11,10000.0
Kankarbagh,844507,Sahdei Buzurg,Vaishali,Bihar,74,48000.0
Kankarbagh,845101,-,-,-,103,45000.0
Kankarbagh,845103,Bettiah,West Champaran,Bihar,26,20000.0
Kankarbagh,845105,Bettiah,West Champaran,Bihar,11,10500.0
Kankarbagh,845106,Bettiah,West Champaran,Bihar,11,10500.0
Kankarbagh,845216,-,-,-,24,18500.0
Kankarbagh,845218,-,-,-,21,21000.0
Kankarbagh,845301,Raxaul,-,-,26,22000.0
Kankarbagh,845304,-,-,-,25,24000.0
Kankarbagh,845306,Bettiah,West Champaran,Bihar,79,60000.0
Kankarbagh,845401,Motihari,East Champaran,Bihar,560,381500.0
Kankarbagh,845412,Chakia,East Champaran,Bihar,44,30000.0
Kankarbagh,845422,Motihari,East Champaran,Bihar,11,10500.0
Kankarbagh,845424,Chakia,East Champaran,Bihar,136,88000.0
Kankarbagh,845437,Motihari,East Champaran,Uttar Pradesh,24,22000.0
Kankarbagh,845438,Bettiah,West Champaran,Bihar,303,204000.0
Kankarbagh,845449,Bettiah,West Champaran,Bihar,24,20000.0
Kankarbagh,845452,-,-,-,1,2000.0
Kankarbagh,845454,Bettiah,West Champaran,Bihar,60,52000.0
Kankarbagh,845455,-,-,-,52,30000.0
Kankarbagh,845491,-,-,-,10,10000.0
Kankarbagh,845518,-,-,-,38,30000.0
Kankarbagh,846001,Darbhanga,Darbhanga,Bihar,158,110000.0
Kankarbagh,846002,Darbhanga,Darbhanga,Bihar,12,10500.0
Kankarbagh,846003,Darbhanga,Darbhanga,Bihar,38,30000.0
Kankarbagh,846004,Darbhanga,Darbhanga,Bihar,340,191000.0
Kankarbagh,847105,Darbhnaga,Darbhanga,Bihar,24,21000.0
Kankarbagh,847106,Darbhanga,Darbhanga,Bihar,51,32000.0
Kankarbagh,847211,Madhubani,Madhubani,Bihar,94,68000.0
Kankarbagh,847222,Benipatti,Madhubani,Bihar,76,60500.0
Kankarbagh,847226,Jaynagar,Madhubani,Bihar,32,27500.0
Kankarbagh,847227,Jhanjharpur,-,-,57,38000.0
Kankarbagh,847233,Benipur,Darbhanga,Bihar,131,76000.0
Kankarbagh,847239,Madhubani,Madhubani,Bihar,23,20000.0
Kankarbagh,847302,Pupri,Sitamarhi,Bihar,15,10000.0
Kankarbagh,847402,Jhanjharpur,Madhubani,Bihar,14,10000.0
Kankarbagh,847411,Andhratharhi,Madhubani,-,10,10000.0
Kankarbagh,847428,-,-,-,117,82000.0
Kankarbagh,847429,Darbhanga,Darbhanga,-,18,15000.0
Kankarbagh,847451,Nirmali,Supaul,Bihar,228,120000.0
Kankarbagh,848101,Samastipur,Samastipur,Bihar,651,474500.0
Kankarbagh,848114,Samastipur,Samastipur,Bihar,53,42000.0
Kankarbagh,848117,Samastipur,Samastipur,Bihar,170,98500.0
Kankarbagh,848121,-,-,-,93,45000.0
Kankarbagh,848125,Samastipur,Samastipur,Bihar,52,33000.0
Kankarbagh,848134,Samastipur,Samastipur,Bihar,49,43000.0
Kankarbagh,848160,Samastipur,Samastipur,Bihar,56,43000.0
Kankarbagh,848203,-,-,-,1,2000.0
